Grid Points_Entries,Longitude,Latitude,Altitude,Origin
178,3.00752361508789,-1.1345673428415015,5.0,false
179,3.01252361508789,-1.1345673428415015,5.0,false
180,3.0175236150878897,-1.1345673428415015,5.0,false
181,3.0225236150878896,-1.1345673428415015,5.0,false
182,3.02752361508789,-1.1345673428415015,5.0,false
183,3.03252361508789,-1.1345673428415015,5.0,false
184,3.0375236150878897,-1.1345673428415015,5.0,false
185,3.0425236150878896,-1.1345673428415015,5.0,false
186,3.0475236150878895,-1.1345673428415015,5.0,false
187,3.05252361508789,-1.1345673428415015,5.0,false
188,3.0575236150878897,-1.1345673428415015,5.0,false
189,3.0625236150878896,-1.1345673428415015,5.0,false
190,2.96252361508789,-1.1295673428415016,5.0,false
191,2.96752361508789,-1.1295673428415016,5.0,false
192,2.9725236150878898,-1.1295673428415016,5.0,false
193,2.97752361508789,-1.1295673428415016,5.0,false
194,2.98252361508789,-1.1295673428415016,5.0,false
195,2.98752361508789,-1.1295673428415016,5.0,false
196,2.9925236150878898,-1.1295673428415016,5.0,false
197,2.9975236150878897,-1.1295673428415016,5.0,false
198,3.00252361508789,-1.1295673428415016,5.0,false
199,3.00752361508789,-1.1295673428415016,5.0,false
200,3.01252361508789,-1.1295673428415016,5.0,false
201,3.0175236150878897,-1.1295673428415016,5.0,false
202,3.0225236150878896,-1.1295673428415016,5.0,false
203,3.02752361508789,-1.1295673428415016,5.0,false
204,3.03252361508789,-1.1295673428415016,5.0,false
205,3.0375236150878897,-1.1295673428415016,5.0,false
206,3.0425236150878896,-1.1295673428415016,5.0,false
207,3.0475236150878895,-1.1295673428415016,5.0,false
208,3.05252361508789,-1.1295673428415016,5.0,false
209,3.0575236150878897,-1.1295673428415016,5.0,false
210,3.0625236150878896,-1.1295673428415016,5.0,false
211,2.96252361508789,-1.1245673428415015,5.0,false
212,2.96752361508789,-1.1245673428415015,5.0,false
213,2.9725236150878898,-1.1245673428415015,5.0,false
214,2.97752361508789,-1.1245673428415015,5.0,false
215,2.98252361508789,-1.1245673428415015,5.0,false
216,2.98752361508789,-1.1245673428415015,5.0,false
217,2.9925236150878898,-1.1245673428415015,5.0,false
218,2.9975236150878897,-1.1245673428415015,5.0,false
219,3.00252361508789,-1.1245673428415015,5.0,false
220,3.00752361508789,-1.1245673428415015,5.0,false
221,3.01252361508789,-1.1245673428415015,5.0,false
222,3.0175236150878897,-1.1245673428415015,5.0,false
223,3.0225236150878896,-1.1245673428415015,5.0,false
224,3.02752361508789,-1.1245673428415015,5.0,false
225,3.03252361508789,-1.1245673428415015,5.0,false
226,3.0375236150878897,-1.1245673428415015,5.0,false
227,3.0425236150878896,-1.1245673428415015,5.0,false
228,3.0475236150878895,-1.1245673428415015,5.0,false
229,3.05252361508789,-1.1245673428415015,5.0,false
230,3.0575236150878897,-1.1245673428415015,5.0,false
231,3.0625236150878896,-1.1245673428415015,5.0,false
232,2.96252361508789,-1.1195673428415014,5.0,false
233,2.96752361508789,-1.1195673428415014,5.0,false
234,2.9725236150878898,-1.1195673428415014,5.0,false
235,2.97752361508789,-1.1195673428415014,5.0,false
236,2.98252361508789,-1.1195673428415014,5.0,false
237,2.98752361508789,-1.1195673428415014,5.0,false
238,2.9925236150878898,-1.1195673428415014,5.0,false
239,2.9975236150878897,-1.1195673428415014,5.0,false
240,3.00252361508789,-1.1195673428415014,5.0,false
241,3.00752361508789,-1.1195673428415014,5.0,false
242,3.01252361508789,-1.1195673428415014,5.0,false
243,3.0175236150878897,-1.1195673428415014,5.0,false
244,3.0225236150878896,-1.1195673428415014,5.0,false
245,3.02752361508789,-1.1195673428415014,5.0,false
246,3.03252361508789,-1.1195673428415014,5.0,false
247,3.0375236150878897,-1.1195673428415014,5.0,false
248,3.0425236150878896,-1.1195673428415014,5.0,false
249,3.0475236150878895,-1.1195673428415014,5.0,false
250,3.05252361508789,-1.1195673428415014,5.0,false
251,3.0575236150878897,-1.1195673428415014,5.0,false
252,3.0625236150878896,-1.1195673428415014,5.0,false
253,2.96252361508789,-1.1145673428415015,5.0,false
254,2.96752361508789,-1.1145673428415015,5.0,false
255,2.9725236150878898,-1.1145673428415015,5.0,false
256,2.97752361508789,-1.1145673428415015,5.0,false
257,2.98252361508789,-1.1145673428415015,5.0,false
258,2.98752361508789,-1.1145673428415015,5.0,false
259,2.9925236150878898,-1.1145673428415015,5.0,false
260,2.9975236150878897,-1.1145673428415015,5.0,false
261,3.00252361508789,-1.1145673428415015,5.0,false
262,3.00752361508789,-1.1145673428415015,5.0,false
263,3.01252361508789,-1.1145673428415015,5.0,false
264,3.0175236150878897,-1.1145673428415015,5.0,false
265,3.0225236150878896,-1.1145673428415015,5.0,false
266,3.02752361508789,-1.1145673428415015,5.0,false
267,3.03252361508789,-1.1145673428415015,5.0,false
268,3.0375236150878897,-1.1145673428415015,5.0,false
269,3.0425236150878896,-1.1145673428415015,5.0,false
270,3.0475236150878895,-1.1145673428415015,5.0,false
271,3.05252361508789,-1.1145673428415015,5.0,false
272,3.0575236150878897,-1.1145673428415015,5.0,false
273,3.0625236150878896,-1.1145673428415015,5.0,false
274,2.96252361508789,-1.1095673428415016,5.0,false
275,2.96752361508789,-1.1095673428415016,5.0,false
276,2.9725236150878898,-1.1095673428415016,5.0,false
277,2.97752361508789,-1.1095673428415016,5.0,false
278,2.98252361508789,-1.1095673428415016,5.0,false
279,2.98752361508789,-1.1095673428415016,5.0,false
280,2.9925236150878898,-1.1095673428415016,5.0,false
281,2.9975236150878897,-1.1095673428415016,5.0,false
282,3.00252361508789,-1.1095673428415016,5.0,false
283,3.00752361508789,-1.1095673428415016,5.0,false
284,3.01252361508789,-1.1095673428415016,5.0,false
285,3.0175236150878897,-1.1095673428415016,5.0,false
286,3.0225236150878896,-1.1095673428415016,5.0,false
287,3.02752361508789,-1.1095673428415016,5.0,false
288,3.03252361508789,-1.1095673428415016,5.0,false
289,3.0375236150878897,-1.1095673428415016,5.0,false
290,3.0425236150878896,-1.1095673428415016,5.0,false
291,3.0475236150878895,-1.1095673428415016,5.0,false
292,3.05252361508789,-1.1095673428415016,5.0,false
293,3.0575236150878897,-1.1095673428415016,5.0,false
294,3.0625236150878896,-1.1095673428415016,5.0,false
295,2.96252361508789,-1.1045673428415015,5.0,false
296,2.96752361508789,-1.1045673428415015,5.0,false
297,2.9725236150878898,-1.1045673428415015,5.0,false
298,2.97752361508789,-1.1045673428415015,5.0,false
299,2.98252361508789,-1.1045673428415015,5.0,false
300,2.98752361508789,-1.1045673428415015,5.0,false
301,2.9925236150878898,-1.1045673428415015,5.0,false
302,2.9975236150878897,-1.1045673428415015,5.0,false
303,3.00252361508789,-1.1045673428415015,5.0,false
304,3.00752361508789,-1.1045673428415015,5.0,false
305,3.01252361508789,-1.1045673428415015,5.0,false
306,3.0175236150878897,-1.1045673428415015,5.0,false
307,3.0225236150878896,-1.1045673428415015,5.0,false
308,3.02752361508789,-1.1045673428415015,5.0,false
309,3.03252361508789,-1.1045673428415015,5.0,false
310,3.0375236150878897,-1.1045673428415015,5.0,false
311,3.0425236150878896,-1.1045673428415015,5.0,false
312,3.0475236150878895,-1.1045673428415015,5.0,false
313,3.05252361508789,-1.1045673428415015,5.0,false
314,3.0575236150878897,-1.1045673428415015,5.0,false
315,3.0625236150878896,-1.1045673428415015,5.0,false
316,2.96252361508789,-1.0995673428415014,5.0,false
317,2.96752361508789,-1.0995673428415014,5.0,false
318,2.9725236150878898,-1.0995673428415014,5.0,false
319,2.97752361508789,-1.0995673428415014,5.0,false
320,2.98252361508789,-1.0995673428415014,5.0,false
321,2.98752361508789,-1.0995673428415014,5.0,false
322,2.9925236150878898,-1.0995673428415014,5.0,false
323,2.9975236150878897,-1.0995673428415014,5.0,false
324,3.00252361508789,-1.0995673428415014,5.0,false
325,3.00752361508789,-1.0995673428415014,5.0,false
326,3.01252361508789,-1.0995673428415014,5.0,false
327,3.0175236150878897,-1.0995673428415014,5.0,false
328,3.0225236150878896,-1.0995673428415014,5.0,false
329,3.02752361508789,-1.0995673428415014,5.0,false
330,3.03252361508789,-1.0995673428415014,5.0,false
331,3.0375236150878897,-1.0995673428415014,5.0,false
332,3.0425236150878896,-1.0995673428415014,5.0,false
333,3.0475236150878895,-1.0995673428415014,5.0,false
334,3.05252361508789,-1.0995673428415014,5.0,false
335,3.0575236150878897,-1.0995673428415014,5.0,false
336,3.0625236150878896,-1.0995673428415014,5.0,false
337,2.96252361508789,-1.0945673428415015,5.0,false
338,2.96752361508789,-1.0945673428415015,5.0,false
339,2.9725236150878898,-1.0945673428415015,5.0,false
340,2.97752361508789,-1.0945673428415015,5.0,false
341,2.98252361508789,-1.0945673428415015,5.0,false
342,2.98752361508789,-1.0945673428415015,5.0,false
343,2.9925236150878898,-1.0945673428415015,5.0,false
344,2.9975236150878897,-1.0945673428415015,5.0,false
345,3.00252361508789,-1.0945673428415015,5.0,false
346,3.00752361508789,-1.0945673428415015,5.0,false
347,3.01252361508789,-1.0945673428415015,5.0,false
348,3.0175236150878897,-1.0945673428415015,5.0,false
349,3.0225236150878896,-1.0945673428415015,5.0,false
350,3.02752361508789,-1.0945673428415015,5.0,false
351,3.03252361508789,-1.0945673428415015,5.0,false
352,3.0375236150878897,-1.0945673428415015,5.0,false
353,3.0425236150878896,-1.0945673428415015,5.0,false
354,3.0475236150878895,-1.0945673428415015,5.0,false
355,3.05252361508789,-1.0945673428415015,5.0,false
356,3.0575236150878897,-1.0945673428415015,5.0,false
357,3.0625236150878896,-1.0945673428415015,5.0,false
358,2.96252361508789,-1.0895673428415016,5.0,false
359,2.96752361508789,-1.0895673428415016,5.0,false
360,2.9725236150878898,-1.0895673428415016,5.0,false
361,2.97752361508789,-1.0895673428415016,5.0,false
362,2.98252361508789,-1.0895673428415016,5.0,false
363,2.98752361508789,-1.0895673428415016,5.0,false
364,2.9925236150878898,-1.0895673428415016,5.0,false
365,2.9975236150878897,-1.0895673428415016,5.0,false
366,3.00252361508789,-1.0895673428415016,5.0,false
367,3.00752361508789,-1.0895673428415016,5.0,false
368,3.01252361508789,-1.0895673428415016,5.0,false
369,3.0175236150878897,-1.0895673428415016,5.0,false
370,3.0225236150878896,-1.0895673428415016,5.0,false
371,3.02752361508789,-1.0895673428415016,5.0,false
372,3.03252361508789,-1.0895673428415016,5.0,false
373,3.0375236150878897,-1.0895673428415016,5.0,false
374,3.0425236150878896,-1.0895673428415016,5.0,false
375,3.0475236150878895,-1.0895673428415016,5.0,false
376,3.05252361508789,-1.0895673428415016,5.0,false
377,3.0575236150878897,-1.0895673428415016,5.0,false
378,3.0625236150878896,-1.0895673428415016,5.0,false
379,2.96252361508789,-1.0845673428415015,5.0,false
380,2.96752361508789,-1.0845673428415015,5.0,false
381,2.9725236150878898,-1.0845673428415015,5.0,false
382,2.97752361508789,-1.0845673428415015,5.0,false
383,2.98252361508789,-1.0845673428415015,5.0,false
384,2.98752361508789,-1.0845673428415015,5.0,false
385,2.9925236150878898,-1.0845673428415015,5.0,false
386,2.9975236150878897,-1.0845673428415015,5.0,false
387,3.00252361508789,-1.0845673428415015,5.0,false
388,3.00752361508789,-1.0845673428415015,5.0,false
389,3.01252361508789,-1.0845673428415015,5.0,false
390,3.0175236150878897,-1.0845673428415015,5.0,false
391,3.0225236150878896,-1.0845673428415015,5.0,false
392,3.02752361508789,-1.0845673428415015,5.0,false
393,3.03252361508789,-1.0845673428415015,5.0,false
394,3.0375236150878897,-1.0845673428415015,5.0,false
395,3.0425236150878896,-1.0845673428415015,5.0,false
396,3.0475236150878895,-1.0845673428415015,5.0,false
397,3.05252361508789,-1.0845673428415015,5.0,false
398,3.0575236150878897,-1.0845673428415015,5.0,false
399,3.0625236150878896,-1.0845673428415015,5.0,false
400,2.96252361508789,-1.0795673428415014,5.0,false
401,2.96752361508789,-1.0795673428415014,5.0,false
402,2.9725236150878898,-1.0795673428415014,5.0,false
403,2.97752361508789,-1.0795673428415014,5.0,false
404,2.98252361508789,-1.0795673428415014,5.0,false
405,2.98752361508789,-1.0795673428415014,5.0,false
406,2.9925236150878898,-1.0795673428415014,5.0,false
407,2.9975236150878897,-1.0795673428415014,5.0,false
408,3.00252361508789,-1.0795673428415014,5.0,false
409,3.00752361508789,-1.0795673428415014,5.0,false
410,3.01252361508789,-1.0795673428415014,5.0,false
411,3.0175236150878897,-1.0795673428415014,5.0,false
412,3.0225236150878896,-1.0795673428415014,5.0,false
413,3.02752361508789,-1.0795673428415014,5.0,false
414,3.03252361508789,-1.0795673428415014,5.0,false
415,3.0375236150878897,-1.0795673428415014,5.0,false
416,3.0425236150878896,-1.0795673428415014,5.0,false
417,3.0475236150878895,-1.0795673428415014,5.0,false
418,3.05252361508789,-1.0795673428415014,5.0,false
419,3.0575236150878897,-1.0795673428415014,5.0,false
420,3.0625236150878896,-1.0795673428415014,5.0,false
421,2.96252361508789,-1.0745673428415015,5.0,false
422,2.96752361508789,-1.0745673428415015,5.0,false
423,2.9725236150878898,-1.0745673428415015,5.0,false
424,2.97752361508789,-1.0745673428415015,5.0,false
425,2.98252361508789,-1.0745673428415015,5.0,false
426,2.98752361508789,-1.0745673428415015,5.0,false
427,2.9925236150878898,-1.0745673428415015,5.0,false
428,2.9975236150878897,-1.0745673428415015,5.0,false
429,3.00252361508789,-1.0745673428415015,5.0,false
430,3.00752361508789,-1.0745673428415015,5.0,false
431,3.01252361508789,-1.0745673428415015,5.0,false
432,3.0175236150878897,-1.0745673428415015,5.0,false
433,3.0225236150878896,-1.0745673428415015,5.0,false
434,3.02752361508789,-1.0745673428415015,5.0,false
435,3.03252361508789,-1.0745673428415015,5.0,false
436,3.0375236150878897,-1.0745673428415015,5.0,false
437,3.0425236150878896,-1.0745673428415015,5.0,false
438,3.0475236150878895,-1.0745673428415015,5.0,false
439,3.05252361508789,-1.0745673428415015,5.0,false
440,3.0575236150878897,-1.0745673428415015,5.0,false
441,3.0625236150878896,-1.0745673428415015,5.0,false
